11797	2486	308.643	836.541	308.641	-99999	50.586	-0.872692	1	1	1	1	1	194.563	343.233	126.118	-142.415	-150.59	-182.614	210.403	285.135	359.074	126.118	-8.01398	-142.415	-150.59	-165.888	-182.614	6.28137	9	0	50.1199	50.618	-45.9542	-160.447	50.618	-45.9542	-160.447	
11782	1714	152.081	349.499	151.478	-99999	97.575	-0.932187	1	1	1	1	0	269.395	304.502	133.509	-6.87607	87.8584	130.234	299.858	313.659	335.154	133.856	62.3566	-7.07444	87.7561	109.568	130.238	7.1868	6	0	98.7487	97.5931	10.8875	99.3285	97.5931	10.8875	99.3285	
11797	257	140.81	232.578	137.392	-99999	-23.182	-0.97335	1	1	1	0	0	102.163	89.4711	133.845	5.73373	-741.379	-701.168	102.19	93.3734	89.4181	133.845	65.4066	4.12644	-741.379	-727.665	-700.043	4.66948	14	0	29.1076	-23.1642	21.2365	-728.118	-23.1642	21.2365	-728.118	
11797	2327	286.113	2016.95	275.822	-41.7218	-42.07	-0.874746	1	1	1	1	1	301.03	183.478	132.479	-112.464	-330.855	-299.123	301.839	230.976	183.12	133.98	10.3396	-120.016	-331.018	-320.616	-295.118	7.30207	6	0	1473.63	-42.034	-12.9673	-323.464	-42.034	-12.9673	-323.464	
11782	2161	111.715	309.34	111.292	-99999	110.492	-0.956977	0	0	0	0	0	159.279	145.727	133.543	27.1922	-48.5665	-19.8434	159.153	149.703	145.705	133.543	80.2249	26.8041	-48.5665	-34.9212	-19.7257	6.62814	12	0	113.561	52.7122	38.3806	843.236	52.7122	38.3806	843.236	
11781	3971	74.9239	174.329	74.6836	-99999	-45.753	-0.955821	1	1	0	0	0	183.155	203.321	133.07	63.8555	-768.342	-750.945	183.199	194.679	203.388	133.092	98.0527	63.6643	-768.344	-761.93	-750.904	9.80475	8	0	62.5854	-45.728	23.0688	-738.011	-45.728	23.0688	-738.011	
11797	71480	233.128	2380.14	232.14	-15.6907	-15.306	-0.777808	1	1	1	1	1	278.64	189.414	133.167	-48.5536	-655.681	-544.551	278.66	230.453	189.33	133.212	46.9454	-49.3867	-655.71	-594.028	-544.153	6.21224	13	0	78.5092	-15.2731	-2.41411	-578.017	-15.2731	-2.41411	-578.017	
11797	59402	181.616	417.006	180.121	-99999	78.469	-0.97357	1	1	1	1	1	267.986	299.659	133.372	-37.3363	207.176	251.815	292.485	303.118	324.694	133.729	46.1711	-38.3116	207.135	228.215	252.122	7.14918	7	0	73.0756	78.4963	-3.87036	227.961	78.4963	-3.87036	227.961	
11797	60514	366.311	932.876	362.176	99.2382	92.935	-0.820133	1	1	1	1	1	319.86	132.648	133.694	-149.016	-88.5967	27.1919	320.031	231.471	130.047	134.021	-11.5192	-151.386	-88.7412	-21.7354	28.0877	4.23787	9	0	69.6959	92.9806	-17.1175	-22.6544	92.9806	-17.1175	-22.6544	
11772	2451	267.813	639.717	267.774	-99999	112.81	-0.972538	1	1	1	1	1	259.687	192.312	133.196	-124.876	-246.988	-270.132	277.419	242.755	210.036	133.219	4.56568	-124.889	-246.986	-260.14	-270.132	4.00913	7	0	43.4874	112.823	-12.4593	-261.208	112.823	-12.4593	-261.208	
11780	9539	23.9516	83.1934	23.8726	-99999	-0.871	-0.802863	1	1	1	1	0	114.117	124.203	133.682	114.599	841.368	851.266	114.118	118.599	124.234	133.682	124.211	114.542	841.368	847.126	851.284	5.86182	11	0	72.3626	-0.855608	-15.7017	493.519	36.8344	45.1058	805.896	
11780	13319	374.415	1296	373.911	-99999	112.395	-0.810597	0	0	0	0	0	216.347	322.75	133.064	-165.347	-84.2278	-261.801	251.416	308.178	357.946	133.331	-22.4036	-165.347	-84.0706	-171.045	-261.801	4.71812	8	0	103.961	-19.82	-30.1691	579.196	-19.82	-30.1691	579.196	
11797	58601	81.1249	205.052	69.6814	-99999	10.578	-0.670347	1	1	1	1	1	215.312	266.842	132.499	85.6203	-142.764	-141.516	218.318	248.413	277.366	132.774	105.586	77.2867	-142.77	-142.198	-141.303	7.18853	10	0	95.977	10.6019	16.9624	-144.836	10.6019	16.9624	-144.836	
11797	89227	65.1726	173.794	65.1636	-99999	104.178	-0.975814	0	0	0	0	0	185.681	178.101	133.162	69.1737	238.452	229.845	218.304	213.867	210.723	133.162	101.479	69.1668	238.452	232.524	229.844	5.19537	9	0	70.3985	88.0093	69.0743	561.968	88.0093	69.0743	561.968	
11797	55049	523.493	1838.98	522.967	-99999	-17.452	-0.504452	1	1	1	1	1	196.782	134.73	133.107	-121.785	-722.611	-272.363	196.812	158.342	134.714	133.129	3.54604	-121.979	-722.647	-498.584	-271.95	8.69985	15	0	642.586	-17.4086	-25.502	-451.68	-17.4086	-25.502	-451.68	
11789	9954	171.343	381.371	168.776	100.802	100.803	-0.913046	1	1	1	1	1	263.596	186.838	132.754	-13.6273	-269.787	-238.638	263.961	227.067	186.274	133.683	57.808	-14.9155	-269.969	-255.394	-237.997	4.55612	16	0	76.8116	100.833	-1.89413	-294.823	100.833	-1.89413	-294.823	
11797	9651	307.927	682.224	307.025	109.846	107.326	-0.809356	0	0	0	0	0	315.57	128.606	132.289	-110.124	-31.137	-41.9501	316.012	221.735	128.508	132.886	11.3642	-110.238	-31.1296	-34.9308	-41.9588	7.38629	8	0	73.0203	-999999	-999999	-999999	-999999	-999999	-999999	
11772	6103	218.085	524.095	214.761	-99999	64.653	-0.787931	1	1	1	1	1	208.507	338.651	132.053	-37.3366	-792.745	-770.609	227.875	293.755	360.013	133.194	47.0465	-38.834	-792.888	-781.584	-770.454	5.10045	6	0	53.6218	64.6801	-11.4154	-769.51	64.6801	-11.4154	-769.51	
11797	48537	72.8906	194.814	72.5982	-99999	-21.077	-0.836775	1	1	1	0	0	65.3481	91.1584	92.1518	28.9628	283.7	307.758	65.3681	78.095	91.2991	92.1624	60.7801	28.7294	283.695	296.998	307.793	4.02536	11	0	73.274	-21.0573	27.431	299.203	-21.0573	27.431	299.203	
11761	1553	139.944	310.13	134.356	-99999	65.164	-0.539961	1	1	1	0	0	225.65	335.112	128.783	52.235	319.015	320.361	245.921	304.63	359.195	128.875	91.8631	48.2633	318.976	321.095	320.407	4.48662	6	0	47.2824	65.1561	25.2761	323.59	65.1561	25.2761	323.59	
11795	15572	252.583	557.971	249.185	58.3171	55.983	-0.931453	1	1	1	1	1	167.774	260.345	132.671	-91.7817	51.9265	105.7	167.397	212.08	261.605	133.711	18.2066	-93.6576	51.7786	75.9577	105.905	4.22246	6	0	74.3047	56.022	-20.0687	76.6878	56.022	-20.0687	76.6878	
11795	18139	296.934	666.515	296.491	-99999	-13.673	-0.690357	1	1	1	1	1	358.123	129.829	-163.731	22.6676	-482.75	-452.451	129.829	244.283	358.45	22.6676	-70.4794	-164.014	-452.451	-466.74	-482.788	5.02649	364	0	666.515	-13.6797	9.9397	-447.516	-13.6797	9.9397	-447.516	
