8650	40899	263.169	2170.97	263.121	-99999	-3.742	-0.390583	1	1	-210.426	-216.392	131.319	-90.3937	146.735	19.1682	-209.837	-219.516	-215.802	131.319	21.4666	-90.3937	146.735	82.136	19.1682	4.44927	18	0	2020.43	-3.70949	-33.8082	35.0093	-3.70949	-33.8082	35.0093	
8650	27856	313.395	691.351	307.093	40.3931	28.898	-0.617147	1	1	-254.664	-77.1849	127.785	-25.7505	117.687	-76.1727	-256.804	-170.365	-76.4335	130.63	41.4755	-26.2031	120.612	25.5322	-77.5875	4.87117	12	0	74.2993	28.925	-15.1488	-4.71906	28.925	-15.1488	-4.71906	
8650	1065	59.8742	169.709	58.8121	-99999	28.819	-0.908666	1	1	-209.178	-215.783	131.554	79.9895	-231.393	-257.055	-204.586	-207.903	-211.242	132.463	105.578	79.9895	-230.987	-243.72	-257.055	5.98035	18	0	52.8101	28.8461	-31.6549	-318.811	28.8461	-31.6549	-318.811	
8650	53674	318.013	840.151	316.028	-99999	112.755	-0.786994	1	1	-306.52	-191.885	131.63	-82.3282	72.1676	-129.843	-324.286	-267.748	-209.314	131.63	22.7551	-83.8397	72.1676	-28.6943	-131.056	6.69535	8	0	95.6663	112.785	-22.3102	-87.4872	112.785	-22.3102	-87.4872	
8650	59412	198.585	420.252	196.895	-99999	56.65	-0.931317	1	1	-339.31	-346.754	130.869	-41.0503	126.019	176.106	-339.266	-337.71	-347.101	131.319	37.4246	-41.5451	125.886	154.779	176.166	4.59485	9	0	70.0316	56.671	5.96611	165.129	56.671	5.96611	165.129	
8650	51658	402.864	1045.95	402.779	-99999	85.465	-0.548783	1	1	-236.376	-88.7269	127.578	-83.5393	-297.536	-607.076	-209.606	-135.628	-61.9281	127.624	22.7274	-83.5393	-297.472	-452.68	-607.076	4.30958	15	0	66.1603	85.5106	-39.3422	-577.39	85.5106	-39.3422	-577.39	
8650	51763	128.345	290.001	127.856	-99999	8.631	-0.779015	1	1	-257.218	-344.6	129.088	37.8586	647.271	663.352	-256.928	-299.928	-344.613	129.464	82.3132	37.8586	647.262	652.504	663.352	4.27231	8	0	57.9173	8.65878	27.8228	656.885	8.65878	27.8228	656.885	
8650	63611	521.99	1330.18	521.582	-99999	101.814	-0.582749	1	1	-216.05	-295.125	131.526	-169.06	-90.7971	-509.077	-216.141	-257.839	-295.298	131.621	-20.8775	-169.159	-90.6771	-298.02	-509.276	4.08941	16	0	79.5302	101.849	-36.2854	-329.648	101.849	-36.2854	-329.648	
8650	18748	49.2485	137.016	49.0619	-99999	45.096	-0.666556	0	0	-231.242	-256.468	131.795	98.7304	-101.621	-75.6907	-231.218	-243.572	-256.539	131.919	114.918	98.7304	-101.722	-88.8974	-75.6907	5.47472	13	0	77.0077	45.1436	27.2972	-76.293	45.1436	27.2972	-76.293	
8650	52819	237.733	563.927	234.726	111.141	103.975	-0.975019	1	1	-241.229	-167.623	129.365	-89.5318	235.568	204.934	-241.385	-210.977	-167.514	130.578	18.1648	-91.2748	235.79	212.548	204.837	8.8634	7	0	91.5892	113.07	7.22867	844.104	46.1303	-79.2199	825.169	
8650	42474	39.0392	115.013	38.8174	-99999	62.929	-0.463026	1	0	-159.246	-134.804	130.237	112.073	748.32	772.379	-139.657	-127.342	-115.071	130.339	121.023	112.073	748.186	760.124	772.379	5.30506	7	0	67.8753	62.9533	65.6805	804.999	62.9533	65.6805	804.999	
8650	17421	298.944	716.332	292.515	108.747	100.034	-0.7569	1	1	-87.9034	-249.039	125.696	-107.948	642.694	707.999	-84.6329	-171.195	-249.431	130.043	14.2666	-108.509	640.877	678.423	707.974	8.76953	6	0	117.608	100.068	-6.99654	669.826	100.068	-6.99654	669.826	
8650	17601	182.121	428.143	182.048	-99999	-24.674	-0.888784	1	0	-354.487	-281.348	114.592	-51.1821	838.215	847.113	-354.468	-315.071	-281.302	114.631	32.6114	-51.2072	838.218	837.489	847.118	4.40841	11	0	75.2498	-24.659	21.4267	813.149	-24.659	21.4267	813.149	
8650	67881	82.2227	191.314	77.679	185.993	19.547	-0.994347	1	0	-219.444	-198.216	130.579	56.5418	-622.629	-630.228	-219.456	-209.177	-196.286	131.124	91.5137	53.0533	-622.582	-625.052	-630.333	4.90392	6	0	67.2442	19.5608	40.6178	-547.185	19.5608	40.6178	-547.185	
8650	56671	420.801	978.114	420.107	-37.9635	-44.43	-0.700428	1	1	-152.753	-240.788	131.985	-145.987	-546.346	-246.383	-152.639	-201.106	-240.788	132.459	-7.44676	-145.987	-546.815	-397.44	-246.383	5.86111	12	0	68.6413	-44.3992	-22.0376	-386.161	-44.3992	-22.0376	-386.161	
8650	8812	136.029	468.555	136.027	-99999	80.902	-0.933136	1	1	-358.456	-334.248	-43.1404	-170.577	-340.779	-299.918	-358.583	-346.891	-334.374	-43.1404	-106.776	-170.577	-340.779	-319.827	-299.918	23.1808	11	0	71.4211	80.9213	-49.0481	-334.986	80.9213	-49.0481	-334.986	
8650	36524	252.378	615.439	250.88	-99999	115.994	-0.767702	1	1	-356.438	-260.784	134.7	-69.0819	139.777	248.143	-356.62	-310.924	-260.458	134.7	34.1017	-70.4534	139.777	200.602	248.46	4.84858	10	0	82.1507	116.014	8.95505	211.818	116.014	8.95505	211.818	
8650	936	352.718	885.238	351.836	243.416	-4.146	-0.77239	0	0	-108.369	-257.838	132.731	-108.969	-619.17	-820.771	-108.284	-189.617	-258.123	132.89	3.6395	-109.312	-619.071	-706.907	-821.269	4.64894	7	0	82.4955	23.9362	-27.7025	-71.3302	82.1562	-22.5077	-312.561	
8650	2136	148.67	353.606	147.727	-99999	86.671	-0.976568	1	1	-337.605	-311.99	130.419	-9.51833	251.524	283.76	-337.629	-330.07	-312.07	130.982	58.0356	-9.82573	251.44	261.013	283.931	7.23916	16	0	85.0415	86.6852	10.705	271.342	86.6852	10.705	271.342	
8650	39528	125.746	445.251	113.002	-99999	27.754	-0.763619	1	1	-70.8714	-142.248	-68.8155	-155.548	685.958	698.24	-62.152	-101.97	-141.774	-68.7954	-116.954	-165.184	685.955	692.888	699.251	12.7217	8	0	226.745	27.7915	-94.4507	654.209	27.7915	-94.4507	654.209	
8650	150	201.111	454.926	201.029	33.9276	24.824	-0.996389	1	1	-212.069	-189.911	128.44	-70.906	-122.735	-116.108	-212.07	-199.757	-189.911	128.496	29.0383	-70.906	-122.731	-117.788	-116.108	5.35688	15	0	83.7409	24.8639	-26.9843	-130.259	24.8639	-26.9843	-130.259	
8650	41379	333.148	725.306	331.462	-99999	-47.65	-0.674572	1	1	-357.861	-243.562	134.785	-125.189	-395.467	-237.554	-358.516	-289.891	-243.488	135.824	13.1503	-125.189	-396.371	-307.219	-237.554	4.25882	9	0	70.0583	-47.6317	3.82288	-312.065	-47.6317	3.82288	-312.065	
8650	61152	42.2054	124.086	41.2992	-99999	19.242	-0.947984	0	0	-82.1297	-92.1569	133.502	94.2315	-654.67	-647.64	-76.0946	-81.2004	-86.3186	133.511	113.674	93.3655	-654.673	-649.857	-647.601	5.27607	7	0	75.9888	19.2596	62.5827	-634.138	19.2596	62.5827	-634.138	
8650	64690	220.896	525.934	219.984	-99999	14.813	-0.925369	1	1	-309.512	-255.295	129.11	-67.7322	-718.664	-638.647	-309.688	-277.742	-255.318	129.951	31.8626	-67.7322	-718.97	-679.793	-638.647	7.22569	11	0	87.7154	14.8396	-6.41663	-661.461	14.8396	-6.41663	-661.461	
8650	34604	288.073	654.268	287.416	-99999	42.851	-0.890434	1	1	-342.606	-287.779	131.03	-139.92	225.786	301.689	-342.659	-314.035	-287.846	131.592	-3.45116	-139.92	225.473	265.798	301.689	5.02506	8	0	69.3552	42.8713	-14.4674	269.108	42.8713	-14.4674	269.108	
8650	37305	300.342	688.055	298.593	-99999	37.678	-0.888279	1	1	-196.996	-73.6617	129.913	-139	159.31	199.407	-185.42	-122.011	-61.3245	130.391	-4.15556	-140.083	159.227	179.844	199.49	8.49411	6	0	59.0211	37.6999	-49.52	165.339	37.6999	-49.52	165.339	
8650	69121	70.4776	199.013	70.477	-99999	79.3	-0.935101	1	1	-205.507	-224.02	130.973	64.9403	373.164	356.929	-193.012	-202.232	-211.526	130.973	97.9539	64.9403	373.164	365.017	356.929	9.18003	10	0	61.1495	79.3206	-34.2306	336.63	79.3206	-34.2306	336.63	
8650	67174	313.729	796.553	312.386	-99999	2.468	-0.689521	1	1	-173.293	-309.584	130.584	-88.5599	-577.871	-405.708	-172.571	-244.795	-309.584	131.499	16.0053	-88.5599	-578.515	-501.485	-405.708	4.86112	13	0	76.5117	2.49114	-27.7461	-471.011	2.49114	-27.7461	-471.011	
8650	68507	346.143	1489.91	345.869	-99999	77.011	-0.647545	1	1	-196.292	-346.368	129.112	-93.2399	-230.709	-12.4981	-208.293	-283.168	-358.502	129.284	17.2441	-93.2399	-230.872	-122.335	-12.4981	9.61943	15	0	50.2231	77.0463	-36.3441	-80.9469	77.0463	-36.3441	-80.9469	
8650	9537	97.4075	256.41	97.2896	-99999	81.725	-0.562944	1	0	-223.96	-155.033	51.8437	-4.86892	891.381	853.156	-211.172	-177.305	-142.156	51.9072	22.1783	-4.86892	891.419	873.183	853.156	7.18455	6	0	78.4801	81.7501	-8.33735	802.083	81.7501	-8.33735	802.083	
8650	69304	43.1401	104.009	43.1395	-99999	76.62	-0.723282	1	1	-196.868	-223.167	132.773	101.976	-144.465	-159.283	-184.796	-197.793	-211.094	132.773	117.368	101.976	-144.465	-152.116	-159.283	4.64688	10	0	42.6017	76.6467	-25.9418	-211.809	76.6467	-25.9418	-211.809	
8650	69349	307.693	728.927	306.878	-99999	-30.035	-0.977035	1	1	-233.579	-259.612	127.563	-171.653	-373.717	-312.25	-233.411	-247.478	-259.565	128.344	-21.2901	-171.653	-373.846	-341.111	-312.25	4.04008	10	0	40.3323	-30.0223	-29.0978	-340.161	-30.0223	-29.0978	-340.161	
8650	68294	268.5	644.098	267.699	-99999	52.23	-0.91026	1	1	-306.979	-201.495	131.403	-83.0933	405.42	522.209	-315.258	-272.404	-209.646	132.005	21.1596	-83.1954	405.176	466.826	522.278	7.12189	12	0	85.4654	52.2567	-2.22125	469.497	52.2567	-2.22125	469.497	
8650	49378	67.705	206.258	65.6297	-99999	56.13	-0.991761	0	0	-245.079	-229.12	129.76	66.6633	-172.415	-167.5	-245.291	-237.275	-229.007	130.861	98.1314	65.8969	-172.382	-170.065	-167.094	26.9659	21	0	105.687	56.1599	22.9526	-178.202	56.1599	22.9526	-178.202	
8650	67156	142.694	347.704	141.858	-99999	-24.473	-0.781615	1	1	-340.343	-257.468	129.276	17.8095	364.631	391.976	-340.81	-298.319	-257.429	129.924	73.6018	17.8095	364.491	374.853	391.976	5.18004	10	0	77.1369	-24.4506	30.5331	384.553	-24.4506	30.5331	384.553	
8650	901	66.0867	178.238	64.2702	-99999	37.427	-0.989366	1	1	-206.218	-216.745	131.953	68.8161	-827.976	-832.969	-200.185	-205.46	-210.848	133.749	101.276	68.8161	-827.76	-830.565	-832.969	4.75664	13	0	54.2214	37.4582	-22.9387	-784.684	37.4582	-22.9387	-784.684	
8650	67517	707.504	1242.23	703.461	-99999	83.141	-0.463094	1	1	-186.91	-163.564	133.772	-164.523	520.98	-79.5233	-160.923	-139.637	-137.494	133.961	-31.3483	-164.523	521.333	210.536	-79.5233	5.36824	13	0	75.2864	83.1905	-29.3513	211.94	83.1905	-29.3513	211.94	
8650	62770	342.091	858.826	341.801	-99999	66.553	-0.843721	1	1	-226.813	-132.404	131.849	-160.679	-305.832	-455.235	-205.944	-157.71	-111.46	131.849	-14.3974	-160.929	-305.832	-380.253	-455.357	7.34775	12	0	48.3035	66.5771	-36.4539	-397.19	66.5771	-36.4539	-397.19	
8650	27061	119.131	301.051	118.617	-99999	54.693	-0.825138	1	1	-148.409	-219.587	132.773	38.2201	-312.926	-305.287	-139.509	-175.38	-210.969	133.2	85.86	38.2201	-312.965	-308.561	-305.287	4.19099	7	0	50.3356	54.7179	-37.337	-295.484	54.7179	-37.337	-295.484	
8650	46070	202.436	452.691	201.16	121.757	106.891	-0.883854	1	1	-219.336	-97.3028	131.575	-12.1192	827.106	759.237	-219.367	-158.737	-96.6979	131.661	57.3932	-12.941	827.135	796.048	758.704	6.34724	12	0	82.3267	106.919	0.671117	758.017	106.919	0.671117	758.017	
8650	32429	179.888	434.886	179.026	-99999	66.124	-0.591159	1	1	-135.065	-187.061	130.137	18.2767	136.258	265.536	-114.174	-140.188	-166.486	130.421	74.0203	18.0848	135.898	200.87	265.816	5.59062	6	0	76.3504	66.1622	17.8402	219.808	66.1622	17.8402	219.808	
8650	55701	279.542	687.177	279.352	100.48	95.027	-0.889184	1	1	-110.266	-244.796	133.364	-108.253	371.552	360.204	-110.19	-177.422	-244.796	133.519	12.376	-108.253	371.576	353.979	360.204	4.28253	16	0	95.3166	95.0554	-15.5711	358.65	95.0554	-15.5711	358.65	
8650	38951	76.8312	194.329	76.8289	-99999	77.565	-0.915168	1	0	-113.584	-86.4389	133.982	62.4021	-27.0986	-20.8362	-89.2623	-75.2737	-62.1173	133.982	98.344	62.4021	-27.0986	-24.1009	-20.8362	4.1271	7	0	56.509	77.5877	62.9902	-22.7175	77.5877	62.9902	-22.7175	
8650	5841	163.849	500.591	162.059	-99999	73.889	-0.425956	1	1	-144.082	-85.2317	132.834	52.0909	-352.954	-225.4	-121.604	-92.5147	-61.9775	133.488	92.8982	51.99	-354.209	-289.299	-225.233	7.38658	9	0	46.4842	73.9295	34.2573	-266.167	73.9295	34.2573	-266.167	
8650	47319	101.354	239.312	100.178	-99999	0.012	-0.615154	1	1	-246.523	-321.825	130.555	69.8776	254.261	280.252	-246.524	-284.062	-322.719	130.555	98.968	69.1891	254.261	266.928	280.58	10.2072	8	0	63.5911	-0.0133788	25.5445	282.244	-0.0133788	25.5445	282.244	
8650	76392	281.356	623.866	281.202	-99999	-45.53	-0.964087	1	1	-113.897	-174.901	130.912	-140.726	-286.047	-249.879	-128.174	-162.924	-189.223	130.912	-4.59062	-140.87	-286.047	-271.653	-249.873	4.82556	7	0	81.3556	-45.5166	-22.5107	-272.976	-45.5166	-22.5107	-272.976	
8650	41375	187.648	452.522	187.038	-99999	-5.529	-0.424697	1	1	-310.554	-194.442	131.757	78.4359	560.414	694.674	-310.771	-258.253	-194.442	132.012	99.0488	78.4359	559.912	629.794	694.674	5.02579	10	0	83.3383	-5.51569	28.4276	624.337	-5.51569	28.4276	624.337	
8650	41720	47.6219	326.613	43.0557	23.7762	39.259	-0.582347	1	1	-207.228	-232.604	130.036	105.597	-494.57	-474.262	-205.486	-215.827	-233.593	131.751	118.011	104.655	-496.073	-481.693	-474.35	22.5433	21	0	152.003	39.2443	16.8878	-432.785	39.2443	16.8878	-432.785	
8650	15085	72.3217	234.169	71.9299	-99999	-45.313	-0.918101	0	0	-203.843	-175.079	127.977	62.524	713.243	710.46	-210.983	-197.09	-182.091	127.977	94.8265	62.2019	713.243	709.676	710.521	4.12039	20	0	110.691	-45.3049	21.455	701.253	-45.3049	21.455	701.253	
8650	61720	166.482	441.049	165.365	-99999	55.912	-0.986104	1	0	-107.692	-79.4784	129.205	-33.6916	863.861	867.055	-90.3418	-76.2821	-61.9463	130.303	48.284	-33.6916	863.836	865.797	867.055	4.16891	10	0	58.7367	55.9287	-59.1212	832.94	55.9287	-59.1212	832.94	
8650	61915	213.816	505.514	213.604	-99999	90.379	-0.825754	1	1	-357.871	-254.406	133.044	-38.8436	-844.43	-771.934	-358.063	-307.325	-254.506	133.132	45.132	-38.9256	-844.464	-811.176	-771.889	4.49497	12	0	72.4592	90.4111	24.7946	-783.042	90.4111	24.7946	-783.042	
8650	66147	259.402	587.578	259.392	-99999	105.873	-0.687777	1	1	-258.883	-298.955	127.614	-41.6258	637.101	828.403	-259.048	-279.522	-299.121	127.614	43.2099	-41.6258	637.101	733.205	828.403	5.64722	12	0	76.2975	105.899	4.69248	492.055	66.5586	-5.70485	809.721	
8650	66477	53.4201	186.408	52.3338	-99999	34.763	-0.969576	0	0	-345.855	-335.969	130.467	80.9336	-188.417	-177.728	-345.952	-340.377	-336.181	131.142	105.564	80.6715	-188.573	-183.46	-177.683	4.89523	10	0	109.71	34.7824	69.5782	-181.672	34.7824	69.5782	-181.672	
8650	11907	200.597	444.303	200.307	-99999	-38.814	-0.969523	1	1	-346.671	-287.092	127.788	-62.382	-817.031	-803.331	-346.657	-317	-287.031	128.059	32.5007	-62.382	-817.083	-812.805	-803.331	8.96489	15	0	105.717	-38.7903	0.0493601	-772.965	-38.7903	0.0493601	-772.965	
8650	20528	326.958	756.004	326.67	31.2434	24.509	-0.814196	1	1	-130.535	-274.787	132.898	-129.666	145.089	266.399	-130.535	-211.906	-274.839	132.898	-1.00804	-129.924	145.089	191.09	266.489	4.89492	10	0	71.8928	26.0996	42.714	-184.94	-4.81039	10.613	-114.298	
8650	43833	44.3316	128.683	43.2462	-99999	65.194	-0.830245	0	0	-224.434	-235.838	130.955	92.3659	-811.634	-796.514	-224.353	-232.062	-236.036	131.259	111.982	91.688	-811.737	-804.18	-796.315	5.31348	12	0	73.2036	65.2095	38.2217	-769.111	65.2095	38.2217	-769.111	
8650	60805	265.923	599.787	235.216	-99999	8.799	-0.807742	1	1	-64.8481	-185.487	36.5413	-154.742	-360.791	-296.175	-61.914	-130.394	-198.002	36.8194	-71.0681	-179.604	-360.889	-324.168	-287.809	7.6372	9	0	104.332	8.82828	-27.3963	-338.583	8.82828	-27.3963	-338.583	
8650	56528	301.579	689.723	299.485	28.623	20.639	-0.763648	1	1	-271.495	-138.143	132.075	-91.434	419.914	275.944	-271.583	-202.631	-137.359	132.355	26.5492	-92.9399	420.129	338.066	275.703	5.83806	10	0	82.3113	20.6651	-20.3251	325.324	20.6651	-20.3251	325.324	
8650	20437	314.415	723.34	313.82	-99999	7.711	-0.961007	1	1	-129.841	-201.334	132.153	-170.132	684.334	718.918	-127.247	-168.15	-198.916	132.708	-18.663	-170.132	684.348	694.718	718.918	5.46	9	0	70.5063	7.73062	-20.3763	683.747	7.73062	-20.3763	683.747	
8650	43498	110.057	230.136	106.768	-99999	114.713	-0.651686	1	1	-247.094	-244.429	131.579	71.4636	526.492	588.879	-229.067	-229.181	-226.534	131.72	104.453	71.4636	526.129	547.014	588.879	6.29422	15	0	71.087	114.747	15.1941	584.533	38.7567	49.7566	555.551	
8650	57501	312.215	741.647	311.151	43.4209	34.962	-0.972425	1	1	-224.028	-124.739	130.665	-156.448	525.814	461.367	-224.076	-178.517	-124.511	131.137	-14.8717	-156.943	525.913	495.847	461.268	6.02924	10	0	79.8614	34.9898	-40.2814	481.176	34.9898	-40.2814	481.176	
